👩🏼‍❤‍💋‍👨🏾	3-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 3-teri turi 5-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👨🏿	3-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 3-teri turi 6-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👨🏻	1–2-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 4-teri turi 1–2-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👨🏼	3-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 4-teri turi 3-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👨🏽	4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 4-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👨🏾	4-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 4-teri turi 5-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👨🏿	4-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 4-teri turi 6-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👨🏻	1–2-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 5-teri turi 1–2-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👨🏼	3-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 5-teri turi 3-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👨🏽	4-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 5-teri turi 4-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👨🏾	5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 5-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👨🏿	5-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 5-teri turi 6-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👨🏻	1–2-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 6-teri turi 1–2-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👨🏼	3-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 6-teri turi 3-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👨🏽	4-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 6-teri turi 4-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👨🏾	5-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 6-teri turi 5-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👨🏿	6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol erkak 6-teri turi, erkak, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍💋‍👩🏻	1–2-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 1–2-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍💋‍👩🏼	1–2-teri turi, 3-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 1–2-teri turi 3-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍💋‍👩🏽	1–2-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 1–2-teri turi 4-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍💋‍👩🏾	1–2-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 1–2-teri turi 5-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍💋‍👩🏿	1–2-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 1–2-teri turi 6-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👩🏻	1–2-teri turi, 3-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 3-teri turi 1–2-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👩🏼	3-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 3-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👩🏽	3-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 3-teri turi 4-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👩🏾	3-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 3-teri turi 5-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏼‍❤‍💋‍👩🏿	3-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 3-teri turi 6-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👩🏻	1–2-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 4-teri turi 1–2-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👩🏼	3-teri turi, 4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 4-teri turi 3-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👩🏽	4-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 4-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👩🏾	4-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 4-teri turi 5-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏽‍❤‍💋‍👩🏿	4-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 4-teri turi 6-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👩🏻	1–2-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 5-teri turi 1–2-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👩🏼	3-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 5-teri turi 3-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👩🏽	4-teri turi, 5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 5-teri turi 4-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👩🏾	5-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 5-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏾‍❤‍💋‍👩🏿	5-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 5-teri turi 6-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👩🏻	1–2-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 6-teri turi 1–2-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👩🏼	3-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 6-teri turi 3-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👩🏽	4-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 6-teri turi 4-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👩🏾	5-teri turi, 6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 6-teri turi 5-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏿‍❤‍💋‍👩🏿	6-teri turi, ayol, boʻsa, bo‘sa olish, bo‘sa olish: ayol ayol 6-teri turi, juftlik, oʻpich, romantika, yubiley, yurak
👩🏻‍❤‍👨🏻	1–2-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👨🏼	1–2-teri turi, 3-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 1–2-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👨🏽	1–2-teri turi, 4-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 1–2-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👨🏾	1–2-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 1–2-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👨🏿	1–2-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 1–2-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👨🏻	1–2-teri turi, 3-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 3-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👨🏼	3-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👨🏽	3-teri turi, 4-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 3-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👨🏾	3-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 3-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👨🏿	3-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 3-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👨🏻	1–2-teri turi, 4-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 4-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👨🏼	3-teri turi, 4-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 4-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👨🏽	4-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👨🏾	4-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 4-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👨🏿	4-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 4-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👨🏻	1–2-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 5-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👨🏼	3-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 5-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👨🏽	4-teri turi, 5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 5-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👨🏾	5-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👨🏿	5-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 5-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👨🏻	1–2-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 6-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👨🏼	3-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 6-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👨🏽	4-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 6-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👨🏾	5-teri turi, 6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 6-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👨🏿	6-teri turi, ayol, erkak, juftlik, juftlik va yurak, juftlik va yurak: ayol erkak 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👩🏻	1–2-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👩🏼	1–2-teri turi, 3-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 1–2-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👩🏽	1–2-teri turi, 4-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 1–2-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👩🏾	1–2-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 1–2-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏻‍❤‍👩🏿	1–2-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 1–2-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👩🏻	1–2-teri turi, 3-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 3-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👩🏼	3-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👩🏽	3-teri turi, 4-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 3-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👩🏾	3-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 3-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏼‍❤‍👩🏿	3-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 3-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👩🏻	1–2-teri turi, 4-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 4-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👩🏼	3-teri turi, 4-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 4-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👩🏽	4-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👩🏾	4-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 4-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏽‍❤‍👩🏿	4-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 4-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👩🏻	1–2-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 5-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👩🏼	3-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 5-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👩🏽	4-teri turi, 5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 5-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👩🏾	5-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏾‍❤‍👩🏿	5-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 5-teri turi 6-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👩🏻	1–2-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 6-teri turi 1–2-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👩🏼	3-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 6-teri turi 3-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👩🏽	4-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 6-teri turi 4-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👩🏾	5-teri turi, 6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 6-teri turi 5-teri turi, romantika, sevgi, yubiley, yurak
👩🏿‍❤‍👩🏿	6-teri turi, ayol, juftlik, juftlik va yurak, juftlik va yurak: ayol ayol 6-teri turi, romantika, sevgi, yubiley, yurak
👩‍🦰	ayol, ayol: malla soch, katta yoshli, malla soch, mallasoch, xonim
👩🏻‍🦰	1–2-teri turi, ayol, ayol: 1–2-teri turi malla soch, katta yoshli, malla soch, mallasoch, xonim
👩🏼‍🦰	3-teri turi, ayol, ayol: 3-teri turi malla soch, katta yoshli, malla soch, mallasoch, xonim
👩🏽‍🦰	4-teri turi, ayol, ayol: 4-teri turi malla soch, katta yoshli, malla soch, mallasoch, xonim
👩🏾‍🦰	5-teri turi, ayol, ayol: 5-teri turi malla soch, katta yoshli, malla soch, mallasoch, xonim
👩🏿‍🦰	6-teri turi, ayol, ayol: 6-teri turi malla soch, katta yoshli, malla soch, mallasoch, xonim
👩‍🦱	ayol, ayol: jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩🏻‍🦱	1–2-teri turi, ayol, ayol: 1–2-teri turi jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩🏼‍🦱	3-teri turi, ayol, ayol: 3-teri turi jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩🏽‍🦱	4-teri turi, ayol, ayol: 4-teri turi jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩🏾‍🦱	5-teri turi, ayol, ayol: 5-teri turi jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩🏿‍🦱	6-teri turi, ayol, ayol: 6-teri turi jingalak soch, jingalak soch, katta yoshli, mallasoch, xonim
👩‍🦳	ayol, ayol: oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩🏻‍🦳	1–2-teri turi, ayol, ayol: 1–2-teri turi oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩🏼‍🦳	3-teri turi, ayol, ayol: 3-teri turi oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩🏽‍🦳	4-teri turi, ayol, ayol: 4-teri turi oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩🏾‍🦳	5-teri turi, ayol, ayol: 5-teri turi oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩🏿‍🦳	6-teri turi, ayol, ayol: 6-teri turi oqargan soch, katta yoshli, mallasoch, oqargan soch, xonim
👩‍🦲	ayol, ayol: kal, kal, katta yoshli, mallasoch, xonim
👩🏻‍🦲	1–2-teri turi, ayol, ayol: 1–2-teri turi kal, kal, katta yoshli, mallasoch, xonim
👩🏼‍🦲	3-teri turi, ayol, ayol: 3-teri turi kal, kal, katta yoshli, mallasoch, xonim
👩🏽‍🦲	4-teri turi, ayol, ayol: 4-teri turi kal, kal, katta yoshli, mallasoch, xonim
👩🏾‍🦲	5-teri turi, ayol, ayol: 5-teri turi kal, kal, katta yoshli, mallasoch, xonim
👩🏿‍🦲	6-teri turi, ayol, ayol: 6-teri turi kal, kal, katta yoshli, mallasoch, xonim
🧓	jinsi noaniq, keksa, neytral jins, qari odam, qariya
🧓🏻	1–2-teri turi, jinsi noaniq, keksa, neytral jins, qari odam, qari odam: 1–2-teri turi, qariya
🧓🏼	3-teri turi, jinsi noaniq, keksa, neytral jins, qari odam, qari odam: 3-teri turi, qariya
🧓🏽	4-teri turi, jinsi noaniq, keksa, neytral jins, qari odam, qari odam: 4-teri turi, qariya
🧓🏾	5-teri turi, jinsi noaniq, keksa, neytral jins, qari odam, qari odam: 5-teri turi, qariya
🧓🏿	6-teri turi, jinsi noaniq, keksa, neytral jins, qari odam, qari odam: 6-teri turi, qariya
👴	bobo, boboy, buva, chol, erkak, kal, katta yoshli, qariya
👴🏻	1–2-teri turi, bobo, boboy, buva, chol, chol: 1–2-teri turi, erkak, kal, katta yoshli, qariya
👴🏼	3-teri turi, bobo, boboy, buva, chol, chol: 3-teri turi, erkak, kal, katta yoshli, qariya
👴🏽	4-teri turi, bobo, boboy, buva, chol, chol: 4-teri turi, erkak, kal, katta yoshli, qariya
👴🏾	5-teri turi, bobo, boboy, buva, chol, chol: 5-teri turi, erkak, kal, katta yoshli, qariya
👴🏿	6-teri turi, bobo, boboy, buva, chol, chol: 6-teri turi, erkak, kal, katta yoshli, qariya
👵	ayol, buvi, kampir, katta yoshli, mallasoch, qari, qariya
👵🏻	1–2-teri turi, ayol, buvi, kampir, kampir: 1–2-teri turi, katta yoshli, mallasoch, qari, qariya
👵🏼	3-teri turi, ayol, buvi, kampir, kampir: 3-teri turi, katta yoshli, mallasoch, qari, qariya
👵🏽	4-teri turi, ayol, buvi, kampir, kampir: 4-teri turi, katta yoshli, mallasoch, qari, qariya
👵🏾	5-teri turi, ayol, buvi, kampir, kampir: 5-teri turi, katta yoshli, mallasoch, qari, qariya
👵🏿	6-teri turi, ayol, buvi, kampir, kampir: 6-teri turi, katta yoshli, mallasoch, qari, qariya
🙍	afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, yuz
🙍🏻	1–2-teri turi, afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, xo‘mraygan odam: 1–2-teri turi, yuz
🙍🏼	3-teri turi, afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, xo‘mraygan odam: 3-teri turi, yuz
🙍🏽	4-teri turi, afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, xo‘mraygan odam: 4-teri turi, yuz
🙍🏾	5-teri turi, afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, xo‘mraygan odam: 5-teri turi, yuz
🙍🏿	6-teri turi, afsus, imo-ishora, norozi, qovog‘ini solish, xafa, xo‘mraygan odam, xo‘mraygan odam: 6-teri turi, yuz
🙍‍♂	erkak, xoʻmrayish, xo‘mraygan erkak, yuz ifodasi
🙍🏻‍♂	1–2-teri turi, erkak, xoʻmrayish, xo‘mraygan erkak, xo‘mraygan erkak: 1–2-teri turi, yuz ifodasi
🙍🏼‍♂	3-teri turi, erkak, xoʻmrayish, xo‘mraygan erkak, xo‘mraygan erkak: 3-teri turi, yuz ifodasi
🙍🏽‍♂	4-teri turi, erkak, xoʻmrayish, xo‘mraygan erkak, xo‘mraygan erkak: 4-teri turi, yuz ifodasi
🙍🏾‍♂	5-teri turi, erkak, xoʻmrayish, xo‘mraygan erkak, xo‘mraygan erkak: 5-teri turi, yuz ifodasi
🙍🏿‍♂	6-teri turi, erkak, xoʻmrayish, xo‘mraygan erkak, xo‘mraygan erkak: 6-teri turi, yuz ifodasi
🙍‍♀	ayol, xoʻmrayish, xo‘mraygan ayol, yuz ifodasi
🙍🏻‍♀	1–2-teri turi, ayol, xoʻmrayish, xo‘mraygan ayol, xo‘mraygan ayol: 1–2-teri turi, yuz ifodasi
🙍🏼‍♀	3-teri turi, ayol, xoʻmrayish, xo‘mraygan ayol, xo‘mraygan ayol: 3-teri turi, yuz ifodasi
🙍🏽‍♀	4-teri turi, ayol, xoʻmrayish, xo‘mraygan ayol, xo‘mraygan ayol: 4-teri turi, yuz ifodasi
🙍🏾‍♀	5-teri turi, ayol, xoʻmrayish, xo‘mraygan ayol, xo‘mraygan ayol: 5-teri turi, yuz ifodasi
🙍🏿‍♀	6-teri turi, ayol, xoʻmrayish, xo‘mraygan ayol, xo‘mraygan ayol: 6-teri turi, yuz ifodasi
🙎	hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, qovogʻini burish, xafa, xafa boʻlish
🙎🏻	1–2-teri turi, hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, norozi odam: 1–2-teri turi, qovogʻini burish, xafa, xafa boʻlish
🙎🏼	3-teri turi, hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, norozi odam: 3-teri turi, qovogʻini burish, xafa, xafa boʻlish
🙎🏽	4-teri turi, hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, norozi odam: 4-teri turi, qovogʻini burish, xafa, xafa boʻlish
🙎🏾	5-teri turi, hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, norozi odam: 5-teri turi, qovogʻini burish, xafa, xafa boʻlish
🙎🏿	6-teri turi, hafsalasi pir boʻlgan, imo-ishora, norozi, norozi ayol, norozi odam, norozi odam: 6-teri turi, qovogʻini burish, xafa, xafa boʻlish
🙎‍♂	arazlagan, arazlagan erkak, erkak, yuz ifodasi
🙎🏻‍♂	1–2-teri turi, arazlagan, arazlagan erkak: 1–2-teri turi, erkak, yuz ifodasi
🙎🏼‍♂	3-teri turi, arazlagan, arazlagan erkak: 3-teri turi, erkak, yuz ifodasi
🙎🏽‍♂	4-teri turi, arazlagan, arazlagan erkak: 4-teri turi, erkak, yuz ifodasi
🙎🏾‍♂	5-teri turi, arazlagan, arazlagan erkak: 5-teri turi, erkak, yuz ifodasi
🙎🏿‍♂	6-teri turi, arazlagan, arazlagan erkak: 6-teri turi, erkak, yuz ifodasi
🙎‍♀	arazlagan, arazlagan ayol, ayol, yuz ifodasi
